file_name,agents_number,solve_time,is_optimal_solution,solution
instancias/instb/instb_2_10_100.txt,100,0.2243490219116211,true,4935.017900000001
instancias/instb/instb_2_10_1000.txt,1000,56.58904504776001,true,49926.37050000001
instancias/instb/instb_2_10_200.txt,200,0.6117830276489258,true,9924.6619
instancias/instb/instb_2_10_50.txt,50,0.041375160217285156,true,2421.1546000000003
instancias/instb/instb_2_10_500.txt,500,7.875347852706909,true,24921.078899999993
instancias/instb/instb_2_1_100.txt,100,0.18066787719726562,true,4927.7066
instancias/instb/instb_2_1_1000.txt,1000,66.49802589416504,true,49926.22630000003
instancias/instb/instb_2_1_200.txt,200,0.602370023727417,true,9931.686000000003
instancias/instb/instb_2_1_50.txt,50,0.0362401008605957,true,2423.3963999999996
instancias/instb/instb_2_1_500.txt,500,8.215841054916382,true,24925.570099999983
instancias/instb/instb_2_2_100.txt,100,0.2115950584411621,true,4929.361600000001
instancias/instb/instb_2_2_1000.txt,1000,80.82539200782776,true,49925.67279999999
instancias/instb/instb_2_2_200.txt,200,0.6019201278686523,true,9927.929300000002
instancias/instb/instb_2_2_50.txt,50,0.031449079513549805,true,2424.8939
instancias/instb/instb_2_2_500.txt,500,7.599091053009033,true,24923.273599999997
instancias/instb/instb_2_3_100.txt,100,0.18268895149230957,true,4929.153699999999
instancias/instb/instb_2_3_1000.txt,1000,53.99459385871887,true,49925.72450000002
instancias/instb/instb_2_3_200.txt,200,0.5909960269927979,true,9925.821000000005
instancias/instb/instb_2_3_50.txt,50,0.0319981575012207,true,2431.3023
instancias/instb/instb_2_3_500.txt,500,7.452830076217651,true,24921.6155
instancias/instb/instb_2_4_100.txt,100,0.17726993560791016,true,4936.533300000001
instancias/instb/instb_2_4_1000.txt,1000,58.706953048706055,true,49926.37159999993
instancias/instb/instb_2_4_200.txt,200,0.6916429996490479,true,9922.469200000001
instancias/instb/instb_2_4_50.txt,50,0.041233062744140625,true,2436.7375
instancias/instb/instb_2_4_500.txt,500,7.479165077209473,true,24926.2481
instancias/instb/instb_2_5_100.txt,100,0.17493510246276855,true,4934.435699999999
instancias/instb/instb_2_5_1000.txt,1000,60.20774984359741,true,49925.785200000035
instancias/instb/instb_2_5_200.txt,200,0.6179561614990234,true,9921.485000000002
instancias/instb/instb_2_5_50.txt,50,0.03929781913757324,true,2434.4650000000006
instancias/instb/instb_2_5_500.txt,500,7.581557035446167,true,24922.88610000001
instancias/instb/instb_2_6_100.txt,100,0.21187400817871094,true,4933.6045
instancias/instb/instb_2_6_1000.txt,1000,50.97363305091858,true,49924.654100000116
instancias/instb/instb_2_6_200.txt,200,0.568138837814331,true,9931.974200000006
instancias/instb/instb_2_6_50.txt,50,0.03109002113342285,true,2433.4341999999997
instancias/instb/instb_2_6_500.txt,500,7.4184019565582275,true,24925.3331
instancias/instb/instb_2_7_100.txt,100,0.18070101737976074,true,4924.022500000001
instancias/instb/instb_2_7_1000.txt,1000,49.02275490760803,true,49926.57819999995
instancias/instb/instb_2_7_200.txt,200,0.5484302043914795,true,9928.078300000001
instancias/instb/instb_2_7_50.txt,50,0.03031301498413086,true,2424.5410000000006
instancias/instb/instb_2_7_500.txt,500,6.872684001922607,true,24925.75470000001
instancias/instb/instb_2_8_100.txt,100,0.15847015380859375,true,4922.674899999999
instancias/instb/instb_2_8_1000.txt,1000,49.5031521320343,true,49924.42090000003
instancias/instb/instb_2_8_200.txt,200,0.5691168308258057,true,9925.275900000006
instancias/instb/instb_2_8_50.txt,50,0.03074502944946289,true,2420.8844999999997
instancias/instb/instb_2_8_500.txt,500,7.913265943527222,true,24926.163299999975
instancias/instb/instb_2_9_100.txt,100,0.16030597686767578,true,4923.373600000002
instancias/instb/instb_2_9_1000.txt,1000,55.101069927215576,true,49923.88900000007
instancias/instb/instb_2_9_200.txt,200,0.5565340518951416,true,9924.344700000003
instancias/instb/instb_2_9_50.txt,50,0.030937910079956055,true,2439.8838000000005
instancias/instb/instb_2_9_500.txt,500,7.037753105163574,true,24924.806499999995
instancias/instb/instb_3_10_100.txt,100,0.1412978172302246,true,49214.859999999986
instancias/instb/instb_3_10_1000.txt,1000,50.18211078643799,true,499192.2350000003
instancias/instb/instb_3_10_200.txt,200,0.5963020324707031,true,99175.23299999995
instancias/instb/instb_3_10_50.txt,50,0.030994892120361328,true,24369.925000000007
instancias/instb/instb_3_10_500.txt,500,7.004017114639282,true,249195.11599999998
instancias/instb/instb_3_1_100.txt,100,0.14281105995178223,true,49204.301999999996
instancias/instb/instb_3_1_1000.txt,1000,51.12195301055908,true,499191.8100000002
instancias/instb/instb_3_1_200.txt,200,0.5961771011352539,true,99230.61999999997
instancias/instb/instb_3_1_50.txt,50,0.03314614295959473,true,24199.962999999996
instancias/instb/instb_3_1_500.txt,500,7.019433975219727,true,249171.21400000004
instancias/instb/instb_3_2_100.txt,100,0.1464841365814209,true,49174.19699999998
instancias/instb/instb_3_2_1000.txt,1000,51.139034032821655,true,499172.9189999997
instancias/instb/instb_3_2_200.txt,200,0.6157259941101074,true,99205.04499999995
instancias/instb/instb_3_2_50.txt,50,0.030550003051757812,true,24229.954999999998
instancias/instb/instb_3_2_500.txt,500,7.274902105331421,true,249182.09699999998
instancias/instb/instb_3_3_100.txt,100,0.1447608470916748,true,49197.420000000006
instancias/instb/instb_3_3_1000.txt,1000,52.10775709152222,true,499172.8909999999
instancias/instb/instb_3_3_200.txt,200,0.5973691940307617,true,99224.44900000004
instancias/instb/instb_3_3_50.txt,50,0.030692100524902344,true,24097.915999999997
instancias/instb/instb_3_3_500.txt,500,7.377100944519043,true,249172.6139999999
instancias/instb/instb_3_4_100.txt,100,0.1447608470916748,true,49267.57699999999
instancias/instb/instb_3_4_1000.txt,1000,52.20283794403076,true,499166.6040000004
instancias/instb/instb_3_4_200.txt,200,0.6266529560089111,true,99181.39700000007
instancias/instb/instb_3_4_50.txt,50,0.03042006492614746,true,24320.975000000002
instancias/instb/instb_3_4_500.txt,500,7.027320861816406,true,249165.70199999984
instancias/instb/instb_3_5_100.txt,100,0.1513230800628662,true,49144.149999999994
instancias/instb/instb_3_5_1000.txt,1000,51.72593307495117,true,499193.5799999999
instancias/instb/instb_3_5_200.txt,200,0.5866508483886719,true,99119.71800000008
instancias/instb/instb_3_5_50.txt,50,0.030584096908569336,true,24264.110999999997
instancias/instb/instb_3_5_500.txt,500,6.956968069076538,true,249246.74400000012
instancias/instb/instb_3_6_100.txt,100,0.14156603813171387,true,48990.12099999999
instancias/instb/instb_3_6_1000.txt,1000,52.3569700717926,true,499169.3669999998
instancias/instb/instb_3_6_200.txt,200,0.615609884262085,true,99213.46000000005
instancias/instb/instb_3_6_50.txt,50,0.030318021774291992,true,24201.659000000003
instancias/instb/instb_3_6_500.txt,500,7.059842824935913,true,249204.71299999976
instancias/instb/instb_3_7_100.txt,100,0.1409289836883545,true,49241.22300000001
instancias/instb/instb_3_7_1000.txt,1000,51.59020495414734,true,499158.7219999994
instancias/instb/instb_3_7_200.txt,200,0.6021268367767334,true,99218.49900000004
instancias/instb/instb_3_7_50.txt,50,0.030565977096557617,true,24249.718
instancias/instb/instb_3_7_500.txt,500,6.9895100593566895,true,249159.967
instancias/instb/instb_3_8_100.txt,100,0.1454019546508789,true,49292.604000000014
instancias/instb/instb_3_8_1000.txt,1000,51.14838194847107,true,499216.6869999995
instancias/instb/instb_3_8_200.txt,200,0.5916359424591064,true,99223.41199999998
instancias/instb/instb_3_8_50.txt,50,0.03144097328186035,true,24184.666000000005
