file_name,agents_number,solve_time,is_optimal_solution,solution
instancias/insta/inst_1_100.txt,100,0.33900904655456543,true,100.0
instancias/insta/inst_1_1000.txt,1000,181.14059495925903,true,1000.0
instancias/insta/inst_1_200.txt,200,0.9569718837738037,true,200.0
instancias/insta/inst_1_50.txt,50,0.03606605529785156,true,50.0
instancias/insta/inst_1_500.txt,500,19.437306880950928,true,500.0
instancias/insta/insta_2_10_100.txt,100,0.2820889949798584,true,4972.0
instancias/insta/insta_2_10_1000.txt,1000,56.094155073165894,true,50000.0
instancias/insta/insta_2_10_200.txt,200,0.599315881729126,true,9996.0
instancias/insta/insta_2_10_50.txt,50,0.03322410583496094,true,2464.0
instancias/insta/insta_2_10_500.txt,500,8.512424945831299,true,25000.0
instancias/insta/insta_2_1_100.txt,100,0.16575193405151367,true,4979.0
instancias/insta/insta_2_1_1000.txt,1000,59.22770094871521,true,50000.0
instancias/insta/insta_2_1_200.txt,200,0.5836739540100098,true,9995.0
instancias/insta/insta_2_1_50.txt,50,0.04861617088317871,true,2448.0
instancias/insta/insta_2_1_500.txt,500,7.302988767623901,true,25000.0
instancias/insta/insta_2_2_100.txt,100,0.1991279125213623,true,4973.0
instancias/insta/insta_2_2_1000.txt,1000,54.69478917121887,true,50000.0
instancias/insta/insta_2_2_200.txt,200,0.5816328525543213,true,9995.0
instancias/insta/insta_2_2_50.txt,50,0.033377885818481445,true,2454.0
instancias/insta/insta_2_2_500.txt,500,8.255520105361938,true,25000.0
instancias/insta/insta_2_3_100.txt,100,0.1821269989013672,true,4970.0
instancias/insta/insta_2_3_1000.txt,1000,57.22534799575806,true,50000.0
instancias/insta/insta_2_3_200.txt,200,0.5707659721374512,true,9997.0
instancias/insta/insta_2_3_50.txt,50,0.03394293785095215,true,2459.0
instancias/insta/insta_2_3_500.txt,500,7.148499965667725,true,25000.0
instancias/insta/insta_2_4_100.txt,100,0.15691113471984863,true,4956.0
instancias/insta/insta_2_4_1000.txt,1000,50.8424608707428,true,50000.0
instancias/insta/insta_2_4_200.txt,200,0.5616378784179688,true,9994.0
instancias/insta/insta_2_4_50.txt,50,0.03198504447937012,true,2453.0
instancias/insta/insta_2_4_500.txt,500,7.265242099761963,true,25000.0
instancias/insta/insta_2_5_100.txt,100,0.17974591255187988,true,4969.0
instancias/insta/insta_2_5_1000.txt,1000,50.305460929870605,true,50000.0
instancias/insta/insta_2_5_200.txt,200,0.537855863571167,true,9994.0
instancias/insta/insta_2_5_50.txt,50,0.031733036041259766,true,2449.0
instancias/insta/insta_2_5_500.txt,500,6.696690797805786,true,25000.0
instancias/insta/insta_2_6_100.txt,100,0.17780685424804688,true,4966.0
instancias/insta/insta_2_6_1000.txt,1000,52.88314604759216,true,50000.0
instancias/insta/insta_2_6_200.txt,200,0.5600428581237793,true,9995.0
instancias/insta/insta_2_6_50.txt,50,0.035984039306640625,true,2449.0
instancias/insta/insta_2_6_500.txt,500,6.792104959487915,true,25000.0
instancias/insta/insta_2_7_100.txt,100,0.17785906791687012,true,4970.0
instancias/insta/insta_2_7_1000.txt,1000,49.88225507736206,true,50000.0
instancias/insta/insta_2_7_200.txt,200,0.5430190563201904,true,9993.0
instancias/insta/insta_2_7_50.txt,50,0.03203582763671875,true,2459.0
instancias/insta/insta_2_7_500.txt,500,7.144254922866821,true,25000.0
instancias/insta/insta_2_8_100.txt,100,0.15363311767578125,true,4974.0
instancias/insta/insta_2_8_1000.txt,1000,48.726625204086304,true,50000.0
instancias/insta/insta_2_8_200.txt,200,0.5537221431732178,true,9994.0
instancias/insta/insta_2_8_50.txt,50,0.03268694877624512,true,2449.0
instancias/insta/insta_2_8_500.txt,500,6.584861993789673,true,25000.0
instancias/insta/insta_2_9_100.txt,100,0.15577292442321777,true,4963.0
instancias/insta/insta_2_9_1000.txt,1000,53.00339198112488,true,50000.0
instancias/insta/insta_2_9_200.txt,200,0.5410211086273193,true,9999.0
instancias/insta/insta_2_9_50.txt,50,0.031556129455566406,true,2449.0
instancias/insta/insta_2_9_500.txt,500,6.582943916320801,true,25000.0
instancias/insta/insta_3_10_100.txt,100,0.14296603202819824,true,49297.0
instancias/insta/insta_3_10_1000.txt,1000,51.894819021224976,true,499630.0
instancias/insta/insta_3_10_200.txt,200,0.5888059139251709,true,99310.0
instancias/insta/insta_3_10_50.txt,50,0.03079390525817871,true,24261.0
instancias/insta/insta_3_10_500.txt,500,6.848021984100342,true,249397.0
instancias/insta/insta_3_1_100.txt,100,0.14216899871826172,true,49386.0
instancias/insta/insta_3_1_1000.txt,1000,52.39381814002991,true,499662.0
instancias/insta/insta_3_1_200.txt,200,0.5933859348297119,true,99269.0
instancias/insta/insta_3_1_50.txt,50,0.030804157257080078,true,24242.0
instancias/insta/insta_3_1_500.txt,500,7.0682151317596436,true,249430.0
instancias/insta/insta_3_2_100.txt,100,0.17885899543762207,true,49259.0
instancias/insta/insta_3_2_1000.txt,1000,51.48271608352661,true,499640.0
instancias/insta/insta_3_2_200.txt,200,0.5924620628356934,true,99242.0
instancias/insta/insta_3_2_50.txt,50,0.030215024948120117,true,24214.0
instancias/insta/insta_3_2_500.txt,500,6.912930965423584,true,249436.0
instancias/insta/insta_3_3_100.txt,100,0.14193487167358398,true,49237.0
instancias/insta/insta_3_3_1000.txt,1000,51.207541942596436,true,499654.0
instancias/insta/insta_3_3_200.txt,200,0.5751240253448486,true,99310.0
instancias/insta/insta_3_3_50.txt,50,0.030014991760253906,true,24289.0
instancias/insta/insta_3_3_500.txt,500,6.802163124084473,true,249466.0
instancias/insta/insta_3_4_100.txt,100,0.14834094047546387,true,49297.0
instancias/insta/insta_3_4_1000.txt,1000,52.29800200462341,true,499668.0
instancias/insta/insta_3_4_200.txt,200,0.5859248638153076,true,99334.0
instancias/insta/insta_3_4_50.txt,50,0.030230998992919922,true,24239.0
instancias/insta/insta_3_4_500.txt,500,7.06400203704834,true,249474.0
