file_name,agents_number,tasks_number,solve_time,is_optimal_solution,solution,node_count,dual_objective,relative_gap
ip2/d201600.in,20,1600,180.10746693611145,false,-97852.0,30068.0,-97822.02037823197,0.0003063771999348694
ip2/d401600.in,40,1600,180.01086497306824,false,-97219.0,16962.0,-97105.00000000015,0.0011726102922253313
ip2/d60900.in,60,900,180.93680691719055,false,-54666.0,30744.0,-54551.000000000044,0.0021036841912698266
ip2/d801600.in,80,1600,180.03301191329956,false,-97259.0,6820.0,-97034.00000000003,0.0023134105841101688
ip2/e60900.in,60,900,180.14470601081848,false,-100215.0,7735.0,-100144.02852904065,0.0007081920965858765
ip2/e801600.in,80,1600,180.0418999195099,false,-176899.0,769.0,-176813.0,0.0004861531156196474
