file_name,agents_number,tasks_number,solve_time,is_optimal_solution,solution,node_count,dual_objective,relative_gap
ip2/d201600.in,20,1600,180.12127304077148,false,-97852.0,26413.0,-97822.0,0.000306585455585987
ip2/d401600.in,40,1600,180.04382395744324,false,-97226.0,7383.0,-97105.00000000003,0.0012445230699604107
ip2/d60900.in,60,900,180.08765196800232,false,-54676.0,13114.0,-54551.00000000002,0.0022861950398708423
ip2/d801600.in,80,1600,180.14335417747498,false,-97247.0,5333.0,-97034.00000000006,0.0021902989295293613
ip2/e60900.in,60,900,180.10586714744568,false,-100262.0,10473.0,-100108.0,0.001535975743551894
ip2/e801600.in,80,1600,180.0158121585846,false,-176919.0,2514.0,-176787.0,0.0007461041493564852
