file_name,agents_number,tasks_number,solve_time,is_optimal_solution,solution,node_count,dual_objective,relative_gap
ip2/d201600.in,20,1600,180.2952790260315,false,-97852.0,39521.0,-97822.0,0.000306585455585987
ip2/d401600.in,40,1600,180.1059319972992,false,-97226.0,16941.0,-97105.00000000004,0.001244523069960261
ip2/d60900.in,60,900,180.11234307289124,false,-54669.0,8441.0,-54551.00000000002,0.0021584444566386464
ip2/d801600.in,80,1600,180.23501896858215,false,-97265.0,2532.0,-97034.00000000006,0.0023749550197906936
ip2/e60900.in,60,900,180.14817690849304,false,-100364.0,8272.0,-100104.0,0.002590570324020565
ip2/e801600.in,80,1600,180.16563487052917,false,-176886.0,1845.0,-176787.0,0.000559682507377633
